uid,eventID,pointID,stemDistance,stemAzimuth,individualID,taxonID,scientificName,taxonRank
0f3ae656-b791-4b5e-bb47-937e468fc98f,vst_HARV_2015,43,4.4,258.9,NEON.PLA.D01.HARV.10820,TSCA,Tsuga canadensis (L.) Carrière,species
11b4d7eb-289a-40c6-b5f3-78a537885c42,vst_HARV_2015,23,1.1,83.8,NEON.PLA.D01.HARV.10821,ACRU,Acer rubrum L.,species
b8394c40-1146-43f2-86bc-2d7139cb9abc,vst_HARV_2015,41,5.7,166,NEON.PLA.D01.HARV.10822,TSCA,Tsuga canadensis (L.) Carrière,species
2f5354ff-45e9-4b6c-adf2-74baf013a777,vst_HARV_2015,41,7.6,131.5,NEON.PLA.D01.HARV.10823,TSCA,Tsuga canadensis (L.) Carrière,species
55ce54b7-9d86-4e67-b267-9b745b9a6447,vst_HARV_2015,23,5.6,271.5,NEON.PLA.D01.HARV.10835,ACRU,Acer rubrum L.,species
39be980a-8651-420b-a0c7-43b63f5f15e1,vst_HARV_2015,21,10.7,0.1,NEON.PLA.D01.HARV.10836,ACRU,Acer rubrum L.,species
5e4ae65e-489e-4896-9137-b43a947805b2,vst_HARV_2015,43,4.6,356.5,NEON.PLA.D01.HARV.10841,TSCA,Tsuga canadensis (L.) Carrière,species
5e3cdb03-14d3-4e77-a37a-b24fcd34876b,vst_HARV_2018,43,7.5,358.2,NEON.PLA.D01.HARV.10842,TSCA,Tsuga canadensis (L.) Carrière,species
14e3a00c-fa5a-4e30-9ced-99a7aa4639bc,vst_HARV_2015,61,0.6,264.3,NEON.PLA.D01.HARV.10848,PICEA,Picea sp.,genus
dc00325d-eb76-4479-95a2-8b2a0af36cb1,vst_HARV_2015,57,21,92,NEON.PLA.D01.HARV.10849,PICEA,Picea sp.,genus
015d2554-9795-4bc6-a2b7-1cc394a7edc2,vst_HARV_2015,57,22.3,92.5,NEON.PLA.D01.HARV.10850,PICEA,Picea sp.,genus
497efbc2-60df-4f29-a989-1a1eab14744e,vst_HARV_2015,57,24.6,95.9,NEON.PLA.D01.HARV.10851,PICEA,Picea sp.,genus
48e7d9b2-2489-4f3a-acb0-fa447e624cba,vst_HARV_2015,57,29.2,94.8,NEON.PLA.D01.HARV.10852,PICEA,Picea sp.,genus
ce81c701-6db7-4836-95fd-6c5fc9fc689e,vst_HARV_2015,57,34.6,92.3,NEON.PLA.D01.HARV.10853,PICEA,Picea sp.,genus
5e9debf3-6b8f-4cf4-ab49-0fcfaf8ff1c3,vst_HARV_2015,43,2.9,356.4,NEON.PLA.D01.HARV.10854,NYSY,Nyssa sylvatica Marshall,species
b7eeff8c-4264-4868-839e-317a891ac5f6,vst_HARV_2015,43,7.3,288.1,NEON.PLA.D01.HARV.10855,PICEA,Picea sp.,genus
4e2cfe06-52f1-45a3-984c-b2a96eb4b7e7,vst_HARV_2015,43,5.9,232.2,NEON.PLA.D01.HARV.10856,PIST,Pinus strobus L.,species
458f2ed0-7ac5-49fe-8d4a-454838c159aa,vst_HARV_2015,61,26.7,198.8,NEON.PLA.D01.HARV.10866,PIAB,Picea abies (L.) Karst.,species
4768a332-b083-4e37-a050-22bc60edcf18,vst_HARV_2015,57,0.5,172.7,NEON.PLA.D01.HARV.10867,PINUS,Pinus sp.,genus
383914fa-817a-40d3-afe3-787be155d6b4,vst_HARV_2018,49,0.5,308.1,NEON.PLA.D01.HARV.10872,BELE,Betula lenta L.,species
9472e628-00ed-45e5-a5cd-e78a858e1a4e,vst_HARV_2018,49,3.8,214.4,NEON.PLA.D01.HARV.10873,PINUS,Pinus sp.,genus
df8fdd4c-e9a9-4c82-b6b0-c2a0ce63db4b,vst_HARV_2015,43,4.8,249.3,NEON.PLA.D01.HARV.10875,TSCA,Tsuga canadensis (L.) Carrière,species
4c25aba5-b841-4fc9-b592-ca97a3bc421e,vst_HARV_2015,41,5.1,172.6,NEON.PLA.D01.HARV.10876,FAGR,Fagus grandifolia Ehrh.,species
ac2c7067-4b34-4ac7-a162-5e223dba0b1d,vst_HARV_2015,23,12.3,32.8,NEON.PLA.D01.HARV.10877,TSCA,Tsuga canadensis (L.) Carrière,species
c7f6806c-1c48-46b1-b959-e1a13de7daee,vst_HARV_2018,49,5,225.6,NEON.PLA.D01.HARV.10879,TSCA,Tsuga canadensis (L.) Carrière,species
383a5892-7730-449f-ac84-b711317f10e2,vst_HARV_2018,49,2.5,79.4,NEON.PLA.D01.HARV.10880,BELE,Betula lenta L.,species
54570376-2814-4e99-a7f2-ef14341d5569,vst_HARV_2015,43,0.4,283.7,NEON.PLA.D01.HARV.10894,TSCA,Tsuga canadensis (L.) Carrière,species
15d79b58-a625-4ef9-b41f-38f03deaf4ad,vst_HARV_2015,57,2.1,141.5,NEON.PLA.D01.HARV.13018,ACRU,Acer rubrum L.,species
1e528d94-8ab1-4c46-b138-63f1cd7c7a92,vst_BLAN_2015,41,8,345.4,NEON.PLA.D02.BLAN.00082,TEDA,Tetradium daniellii (Benn.) T.G. Hartley,species
061de5ca-23bf-445c-a892-6c3a4ee9ea4e,vst_BLAN_2015,49,4.8,159.7,NEON.PLA.D02.BLAN.00090,TEDA,Tetradium daniellii (Benn.) T.G. Hartley,species
fea1c988-1c72-4b87-9d67-b1e8379919a6,vst_BLAN_2015,41,1.2,1,NEON.PLA.D02.BLAN.00166,RHDA,Rhamnus davurica Pall.,species
b8e7c8e4-9a31-4a6f-be91-0fde9d8861e1,vst_BLAN_2015,51,10.9,220.9,NEON.PLA.D02.BLAN.01821,RHDA,Rhamnus davurica Pall.,species
5bb1f154-fd52-4afe-86f1-7f2d4683f466,vst_BLAN_2015,51,12.3,217.1,NEON.PLA.D02.BLAN.01822,RHDA,Rhamnus davurica Pall.,species
fe717d55-ed99-437a-a2c2-450b346c8bd1,vst_BLAN_2015,51,11.7,221.1,NEON.PLA.D02.BLAN.01836,RHDA,Rhamnus davurica Pall.,species
6f4fe404-ddae-4834-8947-fe2a4361b8d5,vst_BLAN_2015,51,11.4,224.5,NEON.PLA.D02.BLAN.01837,RHDA,Rhamnus davurica Pall.,species
bef92ca2-7ffa-4941-abff-1b75bc724fef,vst_BLAN_2015,51,11.1,227.4,NEON.PLA.D02.BLAN.01838,RHDA,Rhamnus davurica Pall.,species
b7300c34-efc5-498a-9b34-ab2fb17417c1,vst_BLAN_2015,51,11.2,229.8,NEON.PLA.D02.BLAN.01842,RHDA,Rhamnus davurica Pall.,species
a0f6fb03-9082-40ed-9582-1c21b291dca4,vst_BLAN_2015,51,11.6,229,NEON.PLA.D02.BLAN.01843,RHDA,Rhamnus davurica Pall.,species
6918e2a5-2c88-4f7a-ba4c-8700ae4b48f9,vst_BLAN_2015,51,12.1,231.9,NEON.PLA.D02.BLAN.01844,RHDA,Rhamnus davurica Pall.,species
820718cb-a0c6-4833-af26-97f82e695f86,vst_BLAN_2015,51,12.5,222.9,NEON.PLA.D02.BLAN.01845,RHDA,Rhamnus davurica Pall.,species
b8889264-01d0-4b74-b2c7-daa534a33283,vst_BLAN_2015,49,1.9,151,NEON.PLA.D02.BLAN.01846,RHDA,Rhamnus davurica Pall.,species
87f3f129-298a-420e-a4ba-6d42d9a5fb87,vst_BLAN_2015,49,2.6,130.5,NEON.PLA.D02.BLAN.01848,RHDA,Rhamnus davurica Pall.,species
03d2bdd1-4587-4a44-a42c-35f067076a3d,vst_BLAN_2015,33,9.4,306.9,NEON.PLA.D02.BLAN.01854,ASIMI,Asimina sp.,genus
96376fa8-1489-44c2-aadc-ce1babe5adea,vst_BLAN_2015,49,6,135.1,NEON.PLA.D02.BLAN.01901,PRSES,Prunus serotina Ehrh. var. serotina,variety
1ce60b37-bc16-45a7-9b72-f16152a341a4,vst_BLAN_2015,33,14.2,311.1,NEON.PLA.D02.BLAN.01905,RHDA,Rhamnus davurica Pall.,species
a9307706-1a89-4f8e-a059-410cd3d21aab,vst_BLAN_2015,33,14.8,310.7,NEON.PLA.D02.BLAN.01906,RHDA,Rhamnus davurica Pall.,species
99fcd53e-eeaf-4c37-8c8b-05aeddd717e3,vst_BLAN_2015,33,1.9,305.9,NEON.PLA.D02.BLAN.01907,RHDA,Rhamnus davurica Pall.,species
70c1dfd4-4e8e-45b2-a5da-0cbf3307c4a7,vst_BLAN_2015,51,1.9,187.7,NEON.PLA.D02.BLAN.05220,RHDA,Rhamnus davurica Pall.,species
225e1c4f-8576-4d36-b8ad-cd50fda16af5,vst_BLAN_2015,49,18.5,90.1,NEON.PLA.D02.BLAN.05221,RHDA,Rhamnus davurica Pall.,species
ec2c86ea-141d-498c-8c43-fab591ab4b0c,vst_BLAN_2015,51,2.4,247.5,NEON.PLA.D02.BLAN.05222,RHDA,Rhamnus davurica Pall.,species
3d4389a2-617e-4a35-8947-315a98f5963e,vst_BLAN_2015,51,3.7,262.3,NEON.PLA.D02.BLAN.05223,RHDA,Rhamnus davurica Pall.,species
cbb73bfd-ea77-4412-a84f-dbd65a76ceeb,vst_BLAN_2015,51,4.9,215.8,NEON.PLA.D02.BLAN.05226,RHDA,Rhamnus davurica Pall.,species
671ac3d4-af2e-4556-a02c-f2296c5ff150,vst_BLAN_2015,51,4.9,228.7,NEON.PLA.D02.BLAN.05227,RHDA,Rhamnus davurica Pall.,species
8c258356-4c96-4e3e-a8c1-787314a1d73c,vst_BLAN_2015,51,4.3,187.3,NEON.PLA.D02.BLAN.05228,RHDA,Rhamnus davurica Pall.,species
17d88ab2-c989-4dc8-bb3c-53766abb3fe3,vst_BLAN_2015,51,4.4,186.8,NEON.PLA.D02.BLAN.05229,RHDA,Rhamnus davurica Pall.,species
079c665c-6608-4b3e-af99-91d59edc3574,vst_BLAN_2015,51,10.7,215.7,NEON.PLA.D02.BLAN.05230,RHDA,Rhamnus davurica Pall.,species
68be5af3-501f-4a8f-a3cd-03b7a12720be,vst_BLAN_2015,51,10.1,212.1,NEON.PLA.D02.BLAN.05231,LOMA6,Lonicera maackii (Rupr.) Herder,species
540ac512-26df-49b2-8899-5bbceea56d2a,vst_BLAN_2018,41,4.4,82.5,NEON.PLA.D02.BLAN.05233,RHDA,Rhamnus davurica Pall.,species
e835cf92-e682-4fb3-a7c0-9cfc2199ff87,vst_BLAN_2015,33,8.9,340.6,NEON.PLA.D02.BLAN.05234,RHDA,Rhamnus davurica Pall.,species
5c0fb9b2-440a-4a53-ad7e-a35e44c57533,vst_BLAN_2015,33,9.5,332,NEON.PLA.D02.BLAN.05235,RHDA,Rhamnus davurica Pall.,species
0e518fd1-7350-4d24-a5f5-29f2fcd813c3,vst_BLAN_2015,33,6.3,326,NEON.PLA.D02.BLAN.05236,RHDA,Rhamnus davurica Pall.,species
e3c2d8ae-52c5-42e5-bb51-af3316043cfc,vst_BLAN_2015,33,2.8,326.9,NEON.PLA.D02.BLAN.05237,RHDA,Rhamnus davurica Pall.,species
4b858f5b-58d3-4ac6-b121-c82a8284c5fd,vst_BLAN_2015,33,0.9,272.4,NEON.PLA.D02.BLAN.05238,RHDA,Rhamnus davurica Pall.,species
0299fd25-6f75-4f67-8207-76c679cf39c0,vst_BLAN_2015,31,19.9,90.4,NEON.PLA.D02.BLAN.05239,RHDA,Rhamnus davurica Pall.,species
a28285ab-9ed1-4f09-b987-eb797edeba24,vst_BLAN_2015,33,4,293,NEON.PLA.D02.BLAN.05240,RHDA,Rhamnus davurica Pall.,species
4db3f512-248f-4e10-a3d2-f3692e87bcec,vst_BLAN_2015,31,9.9,51.8,NEON.PLA.D02.BLAN.05244,RHDA,Rhamnus davurica Pall.,species
4ca42f4a-3546-4a55-84eb-38dcc7f29b61,vst_BLAN_2015,31,10.2,56.2,NEON.PLA.D02.BLAN.05245,RHDA,Rhamnus davurica Pall.,species
13d7ccb8-1cec-4bf5-b54a-9fa6a979955b,vst_BLAN_2018,41,2.8,197,NEON.PLA.D02.BLAN.05246,RHDA,Rhamnus davurica Pall.,species
4a3f7c97-cc20-4480-8381-8a60d6c80aba,vst_BLAN_2015,31,11.1,28.9,NEON.PLA.D02.BLAN.05247,RHDA,Rhamnus davurica Pall.,species
f9212c63-a659-4fde-85c6-84df72844b31,vst_BLAN_2015,31,19.3,7.4,NEON.PLA.D02.BLAN.05248,RHDA,Rhamnus davurica Pall.,species
c7362593-31ff-4412-aaaf-d57f6d3b3720,vst_BLAN_2015,51,1.7,247.2,NEON.PLA.D02.BLAN.05347,RHDA,Rhamnus davurica Pall.,species
691fac0c-293b-4872-8845-029e693e52db,vst_BLAN_2015,51,2.5,236,NEON.PLA.D02.BLAN.05348,RHDA,Rhamnus davurica Pall.,species
ebcf0f35-930c-42c7-95f8-9f9382995986,vst_BLAN_2015,51,2.7,233.7,NEON.PLA.D02.BLAN.05349,RHDA,Rhamnus davurica Pall.,species
79395a6c-9659-4d84-8f7a-9655a7b05345,vst_BLAN_2015,51,3,226.7,NEON.PLA.D02.BLAN.05350,RHDA,Rhamnus davurica Pall.,species
781c9cef-30f5-4d51-b79a-7384d6512b26,vst_BLAN_2015,51,2.4,221,NEON.PLA.D02.BLAN.05351,RHDA,Rhamnus davurica Pall.,species
c3c81015-7875-4975-b7e7-04ffcdede789,vst_BLAN_2015,51,3.1,226.5,NEON.PLA.D02.BLAN.05352,RHDA,Rhamnus davurica Pall.,species
0c5647c0-cc9e-4170-b1b8-fe24c36524bc,vst_BLAN_2015,51,2.3,216.9,NEON.PLA.D02.BLAN.05353,RHDA,Rhamnus davurica Pall.,species
436a1cee-5698-4fe2-a954-ad045f19214d,vst_BLAN_2015,51,2.5,190.1,NEON.PLA.D02.BLAN.05354,RHDA,Rhamnus davurica Pall.,species
43a9c47a-26ba-44db-9520-8990621ed35c,vst_BLAN_2015,51,13.7,225.7,NEON.PLA.D02.BLAN.05355,RHDA,Rhamnus davurica Pall.,species
a9c009b6-1ff2-4909-a005-4c5391aef998,vst_BLAN_2015,51,13.5,225.3,NEON.PLA.D02.BLAN.05356,LOMA6,Lonicera maackii (Rupr.) Herder,species
b6e27770-cd41-4292-937c-83b1c4140da4,vst_BLAN_2015,49,14.9,130.6,NEON.PLA.D02.BLAN.05357,RHDA,Rhamnus davurica Pall.,species
c6d7077b-4363-48d6-b982-4d54ea85f6a3,vst_BLAN_2015,51,12.9,225.3,NEON.PLA.D02.BLAN.05358,LOMA6,Lonicera maackii (Rupr.) Herder,species
8dcbc286-8adc-473a-99e1-b9daf8c92e84,vst_BLAN_2015,51,12.2,229.9,NEON.PLA.D02.BLAN.05359,RHDA,Rhamnus davurica Pall.,species
08a91c82-aa5b-49cd-9faa-65cae2d5033e,vst_BLAN_2015,51,11.7,225.3,NEON.PLA.D02.BLAN.05360,RHDA,Rhamnus davurica Pall.,species
88adc4e1-60e7-4fd0-b184-c9dc8dfc8680,vst_BLAN_2015,51,11.1,226.4,NEON.PLA.D02.BLAN.05361,RHDA,Rhamnus davurica Pall.,species
726804f3-4ca4-4b42-a9d8-dcc993cc00c8,vst_BLAN_2015,51,11.2,224,NEON.PLA.D02.BLAN.05362,RHDA,Rhamnus davurica Pall.,species
44c21caa-23e1-48f5-830a-c0ccbf019248,vst_BLAN_2015,51,11.4,224.1,NEON.PLA.D02.BLAN.05363,RHDA,Rhamnus davurica Pall.,species
ef943b0c-78da-484c-835e-a988786a6ba3,vst_BLAN_2015,51,9.6,224.5,NEON.PLA.D02.BLAN.05364,RHDA,Rhamnus davurica Pall.,species
2345ffef-9792-4eea-b706-b6f7cec1b68b,vst_BLAN_2015,33,12.2,323.9,NEON.PLA.D02.BLAN.05365,RHDA,Rhamnus davurica Pall.,species
d87cd5c5-1e00-486a-a88c-6fa25f52041d,vst_BLAN_2015,33,9.5,350.4,NEON.PLA.D02.BLAN.05366,RHDA,Rhamnus davurica Pall.,species
e4dfad27-8f8e-4e90-9c09-201e17b4f6b2,vst_BLAN_2015,33,9,351.1,NEON.PLA.D02.BLAN.05367,LOMA6,Lonicera maackii (Rupr.) Herder,species
0a76711d-572b-4997-b440-e9c66595ccd0,vst_BLAN_2015,33,8.7,344.8,NEON.PLA.D02.BLAN.05369,RHDA,Rhamnus davurica Pall.,species
6e5924e6-77e0-48d1-938c-7f38a84177cb,vst_BLAN_2015,33,8.9,345.1,NEON.PLA.D02.BLAN.05370,RHDA,Rhamnus davurica Pall.,species
35d70b46-ac83-445f-accd-9913648f4531,vst_BLAN_2015,33,8.3,337.6,NEON.PLA.D02.BLAN.05371,RHDA,Rhamnus davurica Pall.,species
9479f6c6-873b-4f0e-873b-c7dbe209ad7b,vst_BLAN_2018,33,3.3,307.8,NEON.PLA.D02.BLAN.05372,JUVIV,Juniperus virginiana L. var. virginiana,variety
81da5c29-4c58-490a-83c9-c6c62fb03774,vst_BLAN_2015,33,4.4,314.6,NEON.PLA.D02.BLAN.05373,RHDA,Rhamnus davurica Pall.,species
b16ce269-6fd4-4ada-8007-7a0842fe265f,vst_BLAN_2015,33,2.8,288.9,NEON.PLA.D02.BLAN.05374,RHDA,Rhamnus davurica Pall.,species
7905ec3b-520b-4fd8-8d4a-e5562ebd5874,vst_BLAN_2015,51,19.3,267.6,NEON.PLA.D02.BLAN.05375,RHDA,Rhamnus davurica Pall.,species
e044c27f-0193-436d-98f4-1a436cbea1c6,vst_BLAN_2015,51,18.9,267.3,NEON.PLA.D02.BLAN.05376,RHDA,Rhamnus davurica Pall.,species
3e322d15-c596-422b-88d7-b57065a5b31a,vst_BLAN_2015,51,19.7,266.4,NEON.PLA.D02.BLAN.05378,RHDA,Rhamnus davurica Pall.,species
4e318559-e5ba-4681-a993-6444ad90ac76,vst_BLAN_2015,51,18.6,264,NEON.PLA.D02.BLAN.05379,RHDA,Rhamnus davurica Pall.,species
e35477e8-63a9-4657-b707-0f10cd3bc02f,vst_BLAN_2015,49,2.9,137.3,NEON.PLA.D02.BLAN.05380,LOMA6,Lonicera maackii (Rupr.) Herder,species
b6a8301f-0acf-4f8e-89ce-210e90b260b5,vst_BLAN_2015,49,2.8,121.6,NEON.PLA.D02.BLAN.05381,RHDA,Rhamnus davurica Pall.,species
15b67141-6ac7-45b6-b120-9542804e7441,vst_BLAN_2015,49,2.4,101.5,NEON.PLA.D02.BLAN.05382,RHDA,Rhamnus davurica Pall.,species
4c27002f-3edd-4c5f-8f7b-69795eb45f99,vst_BLAN_2015,49,3.5,125,NEON.PLA.D02.BLAN.05383,RHDA,Rhamnus davurica Pall.,species
76eca727-f91c-4dae-9c25-ae12b5fd1708,vst_BLAN_2015,49,2.9,176.4,NEON.PLA.D02.BLAN.05384,RHDA,Rhamnus davurica Pall.,species
6c86684c-ba5f-495a-ac9b-bd926fe1d1eb,vst_BLAN_2015,49,8.8,174,NEON.PLA.D02.BLAN.05385,RHDA,Rhamnus davurica Pall.,species
2564eeb5-cb68-42d5-bf1e-61d8e8c0e5fd,vst_BLAN_2015,49,9.5,174.5,NEON.PLA.D02.BLAN.05386,LOMA6,Lonicera maackii (Rupr.) Herder,species
574d2764-a6e1-4aa8-bfa2-27bc2a27636d,vst_BLAN_2015,49,10.2,170.9,NEON.PLA.D02.BLAN.05387,RHDA,Rhamnus davurica Pall.,species
2a7c7a16-8431-48db-af39-b4e20d2c7458,vst_BLAN_2015,49,9.9,169.9,NEON.PLA.D02.BLAN.05388,RHDA,Rhamnus davurica Pall.,species
fe7eda07-bdcd-4e12-bdbc-44d9d7d4cf7b,vst_BLAN_2015,49,1,162.7,NEON.PLA.D02.BLAN.05389,LOMA6,Lonicera maackii (Rupr.) Herder,species
24efab64-04fb-4160-a74e-9e6cc2c5e4b1,vst_BLAN_2015,49,10.5,167.6,NEON.PLA.D02.BLAN.05390,RHDA,Rhamnus davurica Pall.,species
259be897-ddb5-44a5-843c-d2d3152a444d,vst_BLAN_2015,49,9.9,164.7,NEON.PLA.D02.BLAN.05391,RHDA,Rhamnus davurica Pall.,species
2c13b923-dd0c-4816-96d6-e0e5e5037ed9,vst_BLAN_2015,49,9.5,162.5,NEON.PLA.D02.BLAN.05392,RHDA,Rhamnus davurica Pall.,species
fa4a8e58-3ecd-4f52-a1d5-f3ca98525f58,vst_BLAN_2015,49,7.6,161.5,NEON.PLA.D02.BLAN.05393,RHDA,Rhamnus davurica Pall.,species
44468b19-1945-4721-aab0-ff9f55f4213b,vst_BLAN_2015,49,7.9,171,NEON.PLA.D02.BLAN.05394,RHDA,Rhamnus davurica Pall.,species
21955166-934e-4ebb-8518-12ff01939ef4,vst_BLAN_2015,31,7,3.1,NEON.PLA.D02.BLAN.05395,JUNI,Juglans nigra L.,species
941daf70-dd2c-461a-ab50-3b3670fe5a1b,vst_BLAN_2015,31,7.9,47.8,NEON.PLA.D02.BLAN.05396,JUNI,Juglans nigra L.,species
14dbda8a-97ad-481d-9481-607fee7b2790,vst_BLAN_2015,31,10.3,87.2,NEON.PLA.D02.BLAN.05397,JUNI,Juglans nigra L.,species
2355e97e-02b3-45bc-aa07-f75ff3a35253,vst_BLAN_2015,41,9.6,314.6,NEON.PLA.D02.BLAN.05398,JUNI,Juglans nigra L.,species
1179b4a0-c67a-4d68-855a-7f1c5723dd2d,vst_BLAN_2015,41,9.7,336.2,NEON.PLA.D02.BLAN.05399,JUNI,Juglans nigra L.,species
85fef391-057d-4a77-9d9d-4b45fcace153,vst_BLAN_2015,41,2.3,107.5,NEON.PLA.D02.BLAN.05400,CEOC,Celtis occidentalis L.,species
a43742b1-2ba5-44f4-b918-7788e86763f7,vst_BLAN_2015,51,18,186.9,NEON.PLA.D02.BLAN.05740,ROMU,Rosa multiflora Thunb.,species
6bfc1121-b9de-4925-ac66-1bea3a66b102,vst_BLAN_2015,33,2.8,311.5,NEON.PLA.D02.BLAN.05741,RHDA,Rhamnus davurica Pall.,species
52356d6e-aae4-4e85-ae90-12655f7b8b59,vst_BLAN_2015,33,2.6,297.7,NEON.PLA.D02.BLAN.05742,RHDA,Rhamnus davurica Pall.,species
8ccff757-c235-452f-80d4-7073a61f7421,vst_BLAN_2015,33,2.1,305.1,NEON.PLA.D02.BLAN.05743,RHDA,Rhamnus davurica Pall.,species
34ca1e70-2b71-4513-bdaa-cc9f7312907d,vst_BLAN_2015,33,7.6,347.5,NEON.PLA.D02.BLAN.05744,RHDA,Rhamnus davurica Pall.,species
dfd34a65-d5d9-4c92-b219-e77ae100e421,vst_BLAN_2015,33,6,351,NEON.PLA.D02.BLAN.05745,RHDA,Rhamnus davurica Pall.,species
7d61186d-16c3-48be-8b5d-7fcba5ae24b9,vst_BLAN_2015,33,9.5,355.3,NEON.PLA.D02.BLAN.05746,LOMA6,Lonicera maackii (Rupr.) Herder,species
7f901f2f-0af9-4ec1-a1ad-8f9698088a55,vst_BLAN_2015,49,13.6,137.8,NEON.PLA.D02.BLAN.05747,RHDA,Rhamnus davurica Pall.,species
8b4921a0-8bf6-4181-8bc5-205878d44002,vst_BLAN_2015,49,14.2,140.4,NEON.PLA.D02.BLAN.05748,RHDA,Rhamnus davurica Pall.,species
cada8eb9-4cb8-41b4-9800-3334d6a6feda,vst_BLAN_2015,31,12.2,44.6,NEON.PLA.D02.BLAN.05749,LOMA6,Lonicera maackii (Rupr.) Herder,species
715e2337-76c0-43fa-a678-4a41cb4639d0,vst_BLAN_2015,31,10.7,49.5,NEON.PLA.D02.BLAN.05750,LOMA6,Lonicera maackii (Rupr.) Herder,species
512736b7-11df-462b-9546-090aac302a42,vst_BLAN_2015,49,19.2,178.5,NEON.PLA.D02.BLAN.05751,RHDA,Rhamnus davurica Pall.,species
987d7023-75a2-4a81-a29b-6170179ccd6a,vst_BLAN_2015,49,19.6,176.1,NEON.PLA.D02.BLAN.05752,RHDA,Rhamnus davurica Pall.,species
a7527072-0a1e-4f30-a8fb-f7881094ddb8,vst_BLAN_2015,49,19.4,173.1,NEON.PLA.D02.BLAN.05753,LOMA6,Lonicera maackii (Rupr.) Herder,species
51db52a8-6593-4a75-a331-2da837039071,vst_BLAN_2015,49,18.7,174.3,NEON.PLA.D02.BLAN.05754,RHDA,Rhamnus davurica Pall.,species
660f77f2-4f2b-42ff-9d16-8a62551d7fc7,vst_BLAN_2015,49,9.3,179.1,NEON.PLA.D02.BLAN.05755,RHDA,Rhamnus davurica Pall.,species
aab828d1-1552-4404-a37d-4668d673cebe,vst_BLAN_2015,49,9.7,167.2,NEON.PLA.D02.BLAN.05756,RHDA,Rhamnus davurica Pall.,species
c1a4d864-2e57-408a-aca7-e0307a023264,vst_BLAN_2015,49,7.6,170.7,NEON.PLA.D02.BLAN.05757,RHDA,Rhamnus davurica Pall.,species
f66bb6dc-03ee-446b-b30f-8b3e4e2672df,vst_BLAN_2015,49,2.9,165.4,NEON.PLA.D02.BLAN.05758,RHDA,Rhamnus davurica Pall.,species
417a7ffd-7792-4553-8783-fe1fbf22f4ca,vst_BLAN_2015,49,13,129.5,NEON.PLA.D02.BLAN.05759,RHDA,Rhamnus davurica Pall.,species
a450ba37-f194-433c-aba6-970eab012d4b,vst_BLAN_2015,49,14.4,129.8,NEON.PLA.D02.BLAN.05760,RHDA,Rhamnus davurica Pall.,species
a7cae60d-1869-4e7e-b797-6fe375308bc1,vst_BLAN_2015,49,14.5,129,NEON.PLA.D02.BLAN.05761,RHDA,Rhamnus davurica Pall.,species
7d0d74f0-cd50-470c-83b8-1cb54ed454c8,vst_BLAN_2015,49,15.2,128.7,NEON.PLA.D02.BLAN.05762,RHDA,Rhamnus davurica Pall.,species
3c2d0e23-5fd4-41a8-9152-4d485f8994bc,vst_BLAN_2015,49,15.4,128,NEON.PLA.D02.BLAN.05763,RHDA,Rhamnus davurica Pall.,species
c78ab281-9aea-44a8-8de2-4265f9daab4c,vst_BLAN_2015,49,16.5,127.5,NEON.PLA.D02.BLAN.05764,RHDA,Rhamnus davurica Pall.,species
fd14d4c1-eaa5-4df6-98d9-1269fd583733,vst_BLAN_2015,51,1.2,179.3,NEON.PLA.D02.BLAN.05767,RHDA,Rhamnus davurica Pall.,species
0b6e5bab-7604-4d0d-b8b6-2a79a4694580,vst_BLAN_2015,51,5.2,212.2,NEON.PLA.D02.BLAN.05828,AIAL,Ailanthus altissima (Mill.) Swingle,species
3a9b3473-6b25-4e5d-a20f-7dc07ed5ad9b,vst_BLAN_2015,33,18.6,278.5,NEON.PLA.D02.BLAN.05911,RHDA,Rhamnus davurica Pall.,species
e52579a7-db9c-45c3-99f7-591641f493b4,vst_BLAN_2015,31,0.2,5,NEON.PLA.D02.BLAN.05912,RHDA,Rhamnus davurica Pall.,species
f41882e4-6cfd-4294-a632-0deda7ead028,vst_BLAN_2015,33,14.5,312.6,NEON.PLA.D02.BLAN.05913,RHDA,Rhamnus davurica Pall.,species
49428e80-8ffb-43d2-8550-7c37f21044aa,vst_BLAN_2015,33,14.5,311.1,NEON.PLA.D02.BLAN.05914,RHDA,Rhamnus davurica Pall.,species
91f9420d-cf4e-494c-aa5e-300618dab134,vst_BLAN_2015,33,15,311.9,NEON.PLA.D02.BLAN.05915,RHDA,Rhamnus davurica Pall.,species
cdc0828b-d118-4fc0-83a1-26a4b241fc33,vst_BLAN_2015,33,14.6,303.4,NEON.PLA.D02.BLAN.05916,RHDA,Rhamnus davurica Pall.,species
d7ff05bf-7d8b-4342-9260-102900935874,vst_BLAN_2015,33,14.9,300.2,NEON.PLA.D02.BLAN.05917,RHDA,Rhamnus davurica Pall.,species
2e99a833-bc5c-4fc4-84fc-003ebade6656,vst_BLAN_2015,33,13.7,305.3,NEON.PLA.D02.BLAN.05918,RHDA,Rhamnus davurica Pall.,species
979d1ea3-cd22-417c-9a8a-4b76c0c06e70,vst_BLAN_2015,33,3,275.8,NEON.PLA.D02.BLAN.05919,RHDA,Rhamnus davurica Pall.,species
93ed928e-6435-46dd-ac97-ee1299775525,vst_BLAN_2015,33,2,303.6,NEON.PLA.D02.BLAN.05920,RHDA,Rhamnus davurica Pall.,species
